seqid,source,type,start,end,score,strand,phase,length,ID,Dbxref,Is_circular,Name,gbkey,genome,mol_type,strain,substrain,gene,gene_biotype,gene_synonym,locus_tag,Parent,product,protein_id,transl_table,mobile_element_type,Note,pseudo,orig_protein_id,exception,transl_except
NC_000913.3,RefSeq,gene,1217328,1218851,,+,,1524,gene-b1168,"ECOCYC:G6608,GeneID:945738",,pdeG,Gene,,,,,pdeG,protein_coding,"ECK1155,ycgG",b1168,,,,,,,,,,
NC_000913.3,RefSeq,gene,1218983,1219201,,+,,219,gene-b4520,"ECOCYC:G0-10261,GeneID:1450253",,ymgF,Gene,,,,,ymgF,protein_coding,ECK1156,b4520,,,,,,,,,,
NC_000913.3,RefSeq,gene,1222305,1222634,,-,,330,gene-b1171,"ECOCYC:G6611,GeneID:945732",,ymgD,Gene,,,,,ymgD,protein_coding,ECK1158,b1171,,,,,,,,,,
NC_000913.3,RefSeq,gene,1222644,1222988,,-,,345,gene-b1172,"ECOCYC:G6612,GeneID:945728",,ymgG,Gene,,,,,ymgG,protein_coding,ECK1159,b1172,,,,,,,,,,
NC_000913.3,RefSeq,gene,1222990,1223163,,-,,174,gene-b4593,"ECOCYC:G0-10589,GeneID:5061515",,ymgI,Gene,,,,,ymgI,protein_coding,ECK4403,b4593,,,,,,,,,,
NC_000913.3,RefSeq,gene,1223264,1223449,,+,,186,gene-b4594,"ECOCYC:G0-10590,GeneID:5061516",,ymgJ,Gene,,,,,ymgJ,protein_coding,ECK4404,b4594,,,,,,,,,,
NC_000913.3,RefSeq,gene,1224279,1224545,,-,,267,gene-b1174,"ECOCYC:EG10598,GeneID:945740",,minE,Gene,,,,,minE,protein_coding,"ECK1162,minB",b1174,,,,,,,,,,
NC_000913.3,RefSeq,gene,1224549,1225361,,-,,813,gene-b1175,"ECOCYC:EG10597,GeneID:945741",,minD,Gene,,,,,minD,protein_coding,"ECK1163,minB",b1175,,,,,,,,,,
NC_000913.3,RefSeq,gene,1225385,1226080,,-,,696,gene-b1176,"ECOCYC:EG10596,GeneID:945744",,minC,Gene,,,,,minC,protein_coding,"ECK1164,minB",b1176,,,,,,,,,,
NC_000913.3,RefSeq,gene,1226600,1226968,,+,,369,gene-b1177,"ECOCYC:G6614,GeneID:946155",,ycgJ,Gene,,,,,ycgJ,protein_coding,ECK1165,b1177,,,,,,,,,,
NC_000913.3,RefSeq,gene,1227071,1227472,,-,,402,gene-b1178,"ECOCYC:G6615,GeneID:946963",,pliG,Gene,,,,,pliG,protein_coding,"ECK1166,ycgK",b1178,,,,,,,,,,
NC_000913.3,RefSeq,gene,1227368,1227427,,+,,60,gene-b4816,"ECOCYC:G0-17091,GeneID:71004561",,ymgN,Gene,,,,,ymgN,protein_coding,ECK4673,b4816,,,,,,,,,,
NC_000913.3,RefSeq,gene,1227681,1228007,,+,,327,gene-b1179,"ECOCYC:G6616,GeneID:946226",,ycgL,Gene,,,,,ycgL,protein_coding,ECK1167,b1179,,,,,,,,,,
NC_000913.3,RefSeq,gene,1228079,1228738,,+,,660,gene-b1180,"ECOCYC:G6617,GeneID:946115",,ycgM,Gene,,,,,ycgM,protein_coding,ECK1168,b1180,,,,,,,,,,
NC_000913.3,RefSeq,gene,1228815,1229276,,+,,462,gene-b1181,"ECOCYC:G6618,GeneID:945804",,ycgN,Gene,,,,,ycgN,protein_coding,ECK1169,b1181,,,,,,,,,,
NC_000913.3,RefSeq,gene,1229483,1230394,,-,,912,gene-b1182,"ECOCYC:G6619,GeneID:945745",,hlyE,Gene,,,,,hlyE,protein_coding,"clyA,ECK1170,hpr,sheA,ycgD",b1182,,,,,,,,,,
NC_000913.3,RefSeq,gene,1230767,1231186,,+,,420,gene-b1183,"ECOCYC:EG11057,GeneID:945746",,umuD,Gene,,,,,umuD,protein_coding,ECK1171,b1183,,,,,,,,,,
NC_000913.3,RefSeq,gene,1231186,1232454,,+,,1269,gene-b1184,"ECOCYC:EG11056,GeneID:946359",,umuC,Gene,,,,,umuC,protein_coding,"ECK1172,uvm",b1184,,,,,,,,,,
NC_000913.3,RefSeq,gene,1232500,1233030,,-,,531,gene-b1185,"ECOCYC:EG11393,GeneID:946344",,dsbB,Gene,,,,,dsbB,protein_coding,"dsbX,ECK1173,iarB,rosB,roxB,ycgA",b1185,,,,,,,,,,
NC_000913.3,RefSeq,gene,1233176,1234717,,-,,1542,gene-b1186,"ECOCYC:EG11392,GeneID:944822",,nhaB,Gene,,,,,nhaB,protein_coding,ECK1174,b1186,,,,,,,,,,
NC_000913.3,RefSeq,gene,1234938,1235657,,+,,720,gene-b1187,"ECOCYC:EG10281,GeneID:948652",,fadR,Gene,,,,,fadR,protein_coding,"dec,ECK1175,ole,oleR,thdB",b1187,,,,,,,,,,
NC_000913.3,RefSeq,gene,1235709,1237241,,-,,1533,gene-b1188,"ECOCYC:EG11516,GeneID:946365",,ycgB,Gene,,,,,ycgB,protein_coding,ECK1176,b1188,,,,,,,,,,
NC_000913.3,RefSeq,gene,1237571,1238869,,+,,1299,gene-b1189,"ECOCYC:EG11407,GeneID:945752",,dadA,Gene,,,,,dadA,protein_coding,"dadR,ECK1177",b1189,,,,,,,,,,
NC_000913.3,RefSeq,gene,1238879,1239949,,+,,1071,gene-b1190,"ECOCYC:EG11408,GeneID:945754",,dadX,Gene,,,,,dadX,protein_coding,"alnA,alnB,dadB,ECK1178",b1190,,,,,,,,,,
NC_000913.3,RefSeq,gene,1240260,1240463,,+,,204,gene-b4740,"ECOCYC:G0-16735,GeneID:38094951",,ymgM,Gene,,,,,ymgM,protein_coding,ECK4597,b4740,,,,,,,,,,
NC_000913.3,RefSeq,gene,1240335,1242071,,-,,1737,gene-b1191,"ECOCYC:G6620,GeneID:945755",,cvrA,Gene,,,,,cvrA,protein_coding,"ECK1179,ycgO",b1191,,,,,,,,,,
NC_000913.3,RefSeq,gene,1242166,1243080,,-,,915,gene-b1192,"ECOCYC:G6621,GeneID:945756",,ldcA,Gene,,,,,ldcA,protein_coding,"ECK1180,ycgQ",b1192,,,,,,,,,,
NC_000913.3,RefSeq,gene,1243180,1243791,,+,,612,gene-b1193,"ECOCYC:G6622,GeneID:945655",,emtA,Gene,,,,,emtA,protein_coding,"ECK1181,mltE,sltZ,ycgP",b1193,,,,,,,,,,
NC_000913.3,RefSeq,gene,1243793,1244527,,-,,735,gene-b1194,"ECOCYC:G6623,GeneID:947609",,ycgR,Gene,,,,,ycgR,protein_coding,ECK1182,b1194,,,,,,,,,,
NC_000913.3,RefSeq,gene,1244728,1244982,,+,,255,gene-b1195,"ECOCYC:G6624,GeneID:945760",,ymgE,Gene,,,,,ymgE,protein_coding,"ECK1183,tag",b1195,,,,,,,,,,
NC_000913.3,RefSeq,gene,1245160,1245600,,+,,441,gene-b1196,"ECOCYC:G6625,GeneID:945761",,ycgY,Gene,,,,,ycgY,protein_coding,ECK1184,b1196,,,,,,,,,,
NC_000913.3,RefSeq,gene,1245679,1247376,,-,,1698,gene-b1197,"ECOCYC:EG11017,GeneID:945757",,treA,Gene,,,,,treA,protein_coding,"ECK1185,osmA,tre",b1197,,,,,,,,,,
NC_000913.3,RefSeq,gene,1247696,1249114,,-,,1419,gene-b1198,"ECOCYC:EG12399,GeneID:945749",,dhaM,Gene,,,,,dhaM,protein_coding,"dhaH,ECK1186,ptsD,ycgC",b1198,,,,,,,,,,
NC_000913.3,RefSeq,gene,1249125,1249757,,-,,633,gene-b1199,"ECOCYC:G6626,GeneID:945748",,dhaL,Gene,,,,,dhaL,protein_coding,"dhaK2,ECK1187,ycgS,ysgS",b1199,,,,,,,,,,
NC_000913.3,RefSeq,gene,1249768,1250838,,-,,1071,gene-b1200,"ECOCYC:G6627,GeneID:945747",,dhaK,Gene,,,,,dhaK,protein_coding,"dhaK1,ECK1188,ycgT",b1200,,,,,,,,,,
NC_000913.3,RefSeq,gene,1251066,1252985,,+,,1920,gene-b1201,"ECOCYC:G6628,GeneID:945743",,dhaR,Gene,,,,,dhaR,protein_coding,"ECK1189,ycgU",b1201,,,,,,,,,,
NC_000913.3,RefSeq,gene,1253085,1255952,,-,,2868,gene-b1202,"ECOCYC:G6629,GeneID:945767",,ycgV,Gene,,,,,ycgV,protein_coding,ECK1190,b1202,,,,,,,,,,
NC_000913.3,RefSeq,gene,1256721,1257812,,-,,1092,gene-b1203,"ECOCYC:EG11404,GeneID:945769",,ychF,Gene,,,,,ychF,protein_coding,"ECK1191,gtp1",b1203,,,,,,,,,,
NC_000913.3,RefSeq,gene,1257929,1258513,,-,,585,gene-b1204,"ECOCYC:EG10785,GeneID:945765",,pth,Gene,,,,,pth,protein_coding,"ECK1192,rap",b1204,,,,,,,,,,
NC_000913.3,RefSeq,gene,1258791,1259069,,+,,279,gene-b1205,"ECOCYC:EG11533,GeneID:945762",,ychH,Gene,,,,,ychH,protein_coding,ECK1193,b1205,,,,,,,,,,
NC_000913.3,RefSeq,gene,1259124,1260803,,-,,1680,gene-b1206,"ECOCYC:EG12392,GeneID:945770",,dauA,Gene,,,,,dauA,protein_coding,"ECK1194,ychM",b1206,,,,,,,,,,
NC_000913.3,RefSeq,gene,1260928,1261875,,-,,948,gene-b1207,"ECOCYC:EG10774,GeneID:945772",,prs,Gene,,,,,prs,protein_coding,"dnaR,ECK1195,prsA",b1207,,,,,,,,,,
NC_000913.3,RefSeq,gene,1262026,1262877,,-,,852,gene-b1208,"ECOCYC:EG11294,GeneID:945774",,ispE,Gene,,,,,ispE,protein_coding,"ECK1196,ipk,ychB",b1208,,,,,,,,,,
NC_000913.3,RefSeq,gene,1262877,1263500,,-,,624,gene-b1209,"ECOCYC:EG11293,GeneID:945775",,lolB,Gene,,,,,lolB,protein_coding,"ECK1197,hemM,ychC",b1209,,,,,,,,,,
NC_000913.3,RefSeq,gene,1263714,1264970,,+,,1257,gene-b1210,"ECOCYC:EG10427,GeneID:945777",,hemA,Gene,,,,,hemA,protein_coding,"ECK1198,gtrA",b1210,,,,,,,,,,
NC_000913.3,RefSeq,gene,1265012,1266094,,+,,1083,gene-b1211,"ECOCYC:EG10761,GeneID:949002",,prfA,Gene,,,,,prfA,protein_coding,"ECK1199,sueB,uar,ups?",b1211,,,,,,,,,,
NC_000913.3,RefSeq,gene,1266094,1266927,,+,,834,gene-b1212,"ECOCYC:EG12424,GeneID:945779",,prmC,Gene,,,,,prmC,protein_coding,"ECK1200,hemK",b1212,,,,,,,,,,
NC_000913.3,RefSeq,gene,1266924,1267316,,+,,393,gene-b1213,"ECOCYC:G6630,GeneID:945781",,ychQ,Gene,,,,,ychQ,protein_coding,"ECK1201,sirB2",b1213,,,,,,,,,,
NC_000913.3,RefSeq,gene,1267320,1268129,,+,,810,gene-b1214,"ECOCYC:EG11251,GeneID:945784",,ychA,Gene,,,,,ychA,protein_coding,"ECK1202,sirB1",b1214,,,,,,,,,,
NC_000913.3,RefSeq,gene,1268165,1269019,,+,,855,gene-b1215,"ECOCYC:EG10518,GeneID:945785",,kdsA,Gene,,,,,kdsA,protein_coding,ECK1203,b1215,,,,,,,,,,
NC_000913.3,RefSeq,gene,1269168,1269275,,-,,108,gene-b4419,"ECOCYC:G0-9602,GeneID:2847733",,ldrA,Gene,,,,,ldrA,protein_coding,ECK1204,b4419,,,,,,,,,,
NC_000913.3,RefSeq,gene,1269323,1269389,,+,,67,gene-b4420,"ECOCYC:G0-9603,GeneID:2847734",,rdlA,Gene,,,,,rdlA,ncRNA,ECK1205,b4420,,,,,,,,,,
NC_000913.3,RefSeq,gene,1269703,1269810,,-,,108,gene-b4421,"ECOCYC:G0-9605,GeneID:2847735",,ldrB,Gene,,,,,ldrB,protein_coding,ECK1206,b4421,,,,,,,,,,
NC_000913.3,RefSeq,gene,1269858,1269923,,+,,66,gene-b4422,"ECOCYC:G0-9606,GeneID:2847770",,rdlB,Gene,,,,,rdlB,ncRNA,ECK1207,b4422,,,,,,,,,,
NC_000913.3,RefSeq,gene,1270238,1270345,,-,,108,gene-b4423,"ECOCYC:G0-9607,GeneID:2847775",,ldrC,Gene,,,,,ldrC,protein_coding,ECK1208,b4423,,,,,,,,,,
NC_000913.3,RefSeq,gene,1270393,1270460,,+,,68,gene-b4424,"ECOCYC:G0-9608,GeneID:2847680",,rdlC,Gene,,,,,rdlC,ncRNA,ECK1209,b4424,,,,,,,,,,
NC_000913.3,RefSeq,gene,1270749,1271849,,-,,1101,gene-b1216,"ECOCYC:EG11753,GeneID:945790",,chaA,Gene,,,,,chaA,protein_coding,ECK1210,b1216,,,,,,,,,,
NC_000913.3,RefSeq,gene,1272119,1272349,,+,,231,gene-b1217,"ECOCYC:EG12402,GeneID:945792",,chaB,Gene,,,,,chaB,protein_coding,ECK1211,b1217,,,,,,,,,,
NC_000913.3,RefSeq,gene,1272507,1273202,,+,,696,gene-b1218,"ECOCYC:EG12403,GeneID:945793",,chaC,Gene,,,,,chaC,protein_coding,ECK1212,b1218,,,,,,,,,,
NC_000913.3,RefSeq,gene,1273246,1273599,,-,,354,gene-b1219,"ECOCYC:EG12404,GeneID:945794",,ychN,Gene,,,,,ychN,protein_coding,ECK1213,b1219,,,,,,,,,,
NC_000913.3,RefSeq,gene,1273784,1275178,,+,,1395,gene-b1220,"ECOCYC:EG12405,GeneID:945801",,ychO,Gene,,,,,ychO,protein_coding,"ECK1214,ychP",b1220,,,,,,,,,,
NC_000913.3,RefSeq,gene,1275179,1275829,,-,,651,gene-b1221,"ECOCYC:EG10643,GeneID:945795",,narL,Gene,,,,,narL,protein_coding,"ECK1215,frdR,narR",b1221,,,,,,,,,,
NC_000913.3,RefSeq,gene,1275822,1277618,,-,,1797,gene-b1222,"ECOCYC:EG10646,GeneID:945788",,narX,Gene,,,,,narX,protein_coding,"ECK1216,frd1,frdR,narR",b1222,,,,,,,,,,
NC_000913.3,RefSeq,gene,1277957,1279348,,+,,1392,gene-b1223,"ECOCYC:EG10642,GeneID:945783",,narK,Gene,,,,,narK,protein_coding,ECK1217,b1223,,,,,,,,,,
NC_000913.3,RefSeq,gene,1279337,1279520,,+,,184,gene-b4813,"ECOCYC:G0-17088,GeneID:71004562",,narS,Gene,,,,,narS,ncRNA,ECK4670,b4813,,,,,,,,,,
NC_000913.3,RefSeq,gene,1279864,1283607,,+,,3744,gene-b1224,"ECOCYC:EG10638,GeneID:945782",,narG,Gene,,,,,narG,protein_coding,"chlC,ECK1218,narC",b1224,,,,,,,,,,
NC_000913.3,RefSeq,gene,1283604,1285142,,+,,1539,gene-b1225,"ECOCYC:EG10639,GeneID:945780",,narH,Gene,,,,,narH,protein_coding,"chlC,ECK1219",b1225,,,,,,,,,,
NC_000913.3,RefSeq,gene,1285139,1285849,,+,,711,gene-b1226,"ECOCYC:EG10641,GeneID:945807",,narJ,Gene,,,,,narJ,protein_coding,ECK1220,b1226,,,,,,,,,,
NC_000913.3,RefSeq,gene,1285849,1286526,,+,,678,gene-b1227,"ECOCYC:EG10640,GeneID:945808",,narI,Gene,,,,,narI,protein_coding,"chlI,ECK1221",b1227,,,,,,,,,,
NC_000913.3,RefSeq,gene,1286709,1286984,,+,,276,gene-b1228,"ECOCYC:G6631,GeneID:945809",,ychS,Gene,,,,,ychS,protein_coding,ECK1222,b1228,,,,,,,,,,
NC_000913.3,RefSeq,gene,1287066,1287236,,-,,171,gene-b4425,"ECOCYC:G0-9609,GeneID:2847683",,rttR,Gene,,,,,rttR,ncRNA,"ECK1223,rtT",b4425,,,,,,,,,,
NC_000913.3,RefSeq,gene,1287087,1287176,,-,,90,gene-b1229,"ECOCYC:EG11016,GeneID:946224",,tpr,Gene,,,,,tpr,protein_coding,ECK1224,b1229,,,,,,,,,,
NC_000913.3,RefSeq,gene,1287244,1287328,,-,,85,gene-b1230,"ECOCYC:EG30108,GeneID:945811",,tyrV,Gene,,,,,tyrV,tRNA,"ECK1225,tyrTbeta",b1230,,,,,,,,,,
NC_000913.3,RefSeq,gene,1287538,1287622,,-,,85,gene-b1231,"ECOCYC:EG30106,GeneID:945820",,tyrT,Gene,,,,,tyrT,tRNA,"ECK1226,su(c),Su-3,Su-4,suIII,supC,supFsupO,tyrTalpha",b1231,,,,,,,,,,
NC_000913.3,RefSeq,gene,1287782,1288624,,-,,843,gene-b1232,"ECOCYC:EG11819,GeneID:945827",,purU,Gene,,,,,purU,protein_coding,"ECK1227,tgs,ychI",b1232,,,,,,,,,,
NC_000913.3,RefSeq,gene,1288674,1289132,,-,,459,gene-b1233,"ECOCYC:EG12119,GeneID:945828",,ychJ,Gene,,,,,ychJ,protein_coding,ECK1228,b1233,,,,,,,,,,
NC_000913.3,RefSeq,gene,1289245,1290150,,+,,906,gene-b1234,"ECOCYC:EG12120,GeneID:945725",,rssA,Gene,,,,,rssA,protein_coding,"ECK1229,ychK",b1234,,,,,,,,,,
NC_000913.3,RefSeq,gene,1290242,1291255,,+,,1014,gene-b1235,"ECOCYC:EG12121,GeneID:945855",,rssB,Gene,,,,,rssB,protein_coding,"ECK1230,hnr,sprE,ychL",b1235,,,,,,,,,,
NC_000913.3,RefSeq,gene,1291457,1292365,,+,,909,gene-b1236,"ECOCYC:EG11319,GeneID:945730",,galU,Gene,,,,,galU,protein_coding,"ECK1231,ychD",b1236,,,,,,,,,,
NC_000913.3,RefSeq,gene,1292509,1292922,,-,,414,gene-b1237,"ECOCYC:EG10457,GeneID:945829",,hns,Gene,,,,,hns,protein_coding,"B1,bglY,cur,drc,drdX,drs,ECK1232,fimG,H1,hnsA,irk,msyA,osmZ,pilG,topS,topX,virR",b1237,,,,,,,,,,
NC_000913.3,RefSeq,gene,1293527,1294144,,+,,618,gene-b1238,"ECOCYC:EG10994,GeneID:945834",,tdk,Gene,,,,,tdk,protein_coding,ECK1233,b1238,,,,,,,,,,
NC_000913.3,RefSeq,gene,1295446,1298121,,-,,2676,gene-b1241,"ECOCYC:EG10031,GeneID:945837",,adhE,Gene,,,,,adhE,protein_coding,"adhC,ana,ECK1235",b1241,,,,,,,,,,
NC_000913.3,RefSeq,gene,1298514,1298567,,+,,54,gene-b4771,"ECOCYC:G0-17017,GeneID:63925632",,ychT,Gene,,,,,ychT,protein_coding,ECK4627,b4771,,,,,,,,,,
NC_000913.3,RefSeq,gene,1298598,1299245,,+,,648,gene-b1242,"ECOCYC:EG11342,GeneID:945836",,ychE,Gene,,,,,ychE,protein_coding,ECK1236,b1242,,,,,,,,,,
NC_000913.3,RefSeq,gene,1299567,1300547,,+,,981,gene-b4711,"ECOCYC:G0-16639,GeneID:38094952",,insH21,Gene,,,,,insH21,protein_coding,ECK4568,b4711,,,,,,,,,,
NC_000913.3,RefSeq,gene,1301182,1302813,,+,,1632,gene-b1243,"ECOCYC:EG10674,GeneID:945830",,oppA,Gene,,,,,oppA,protein_coding,ECK1237,b1243,,,,,,,,,,
NC_000913.3,RefSeq,gene,1302899,1303819,,+,,921,gene-b1244,"ECOCYC:EG10675,GeneID:945823",,oppB,Gene,,,,,oppB,protein_coding,ECK1238,b1244,,,,,,,,,,
NC_000913.3,RefSeq,gene,1303834,1304742,,+,,909,gene-b1245,"ECOCYC:EG10676,GeneID:945810",,oppC,Gene,,,,,oppC,protein_coding,ECK1239,b1245,,,,,,,,,,
NC_000913.3,RefSeq,gene,1304754,1305767,,+,,1014,gene-b1246,"ECOCYC:EG10677,GeneID:945802",,oppD,Gene,,,,,oppD,protein_coding,ECK1240,b1246,,,,,,,,,,
NC_000913.3,RefSeq,gene,1305764,1306768,,+,,1005,gene-b1247,"ECOCYC:EG10678,GeneID:945818",,oppF,Gene,,,,,oppF,protein_coding,ECK1241,b1247,,,,,,,,,,
NC_000913.3,RefSeq,gene,1306821,1307150,,-,,330,gene-b1248,"ECOCYC:G6633,GeneID:945819",,yciU,Gene,,,,,yciU,protein_coding,ECK1242,b1248,,,,,,,,,,
NC_000913.3,RefSeq,gene,1307185,1308645,,-,,1461,gene-b1249,"ECOCYC:EG11608,GeneID:945821",,clsA,Gene,,,,,clsA,protein_coding,"cls,ECK1243,nov,yciJ",b1249,,,,,,,,,,
NC_000913.3,RefSeq,gene,1308788,1308961,,+,,174,gene-b4595,"ECOCYC:G0-8891,GeneID:5061502",,yciY,Gene,,,,,yciY,protein_coding,ECK4405,b4595,,,,,,,,,,
NC_000913.3,RefSeq,gene,1309016,1310269,,-,,1254,gene-b1250,"ECOCYC:EG11606,GeneID:945841",,kch,Gene,,,,,kch,protein_coding,ECK1244,b1250,,,,,,,,,,
NC_000913.3,RefSeq,gene,1310569,1310865,,-,,297,gene-b1251,"ECOCYC:EG11607,GeneID:949085",,yciI,Gene,,,,,yciI,protein_coding,ECK1245,b1251,,,,,,,,,,
NC_000913.3,RefSeq,gene,1311089,1311808,,+,,720,gene-b1252,"ECOCYC:EG11012,GeneID:945843",,tonB,Gene,,,,,tonB,protein_coding,"ECK1246,exbA,T1rec",b1252,,,,,,,,,,
NC_000913.3,RefSeq,gene,1311848,1312246,,-,,399,gene-b1253,"ECOCYC:EG11121,GeneID:946634",,yciA,Gene,,,,,yciA,protein_coding,ECK1247,b1253,,,,,,,,,,
NC_000913.3,RefSeq,gene,1312351,1312890,,-,,540,gene-b1254,"ECOCYC:EG11122,GeneID:946228",,yciB,Gene,,,,,yciB,protein_coding,ECK1248,b1254,,,,,,,,,,
NC_000913.3,RefSeq,gene,1312920,1313663,,-,,744,gene-b1255,"ECOCYC:EG11123,GeneID:945844",,yciC,Gene,,,,,yciC,protein_coding,ECK1249,b1255,,,,,,,,,,
NC_000913.3,RefSeq,gene,1314020,1314658,,+,,639,gene-b1256,"ECOCYC:EG11124,GeneID:945128",,ompW,Gene,,,,,ompW,protein_coding,"ECK1250,yciD",b1256,,,,,,,,,,
NC_000913.3,RefSeq,gene,1314718,1315224,,-,,507,gene-b1257,"ECOCYC:EG11125,GeneID:946871",,yciE,Gene,,,,,yciE,protein_coding,ECK1251,b1257,,,,,,,,,,
NC_000913.3,RefSeq,gene,1315270,1315770,,-,,501,gene-b1258,"ECOCYC:EG11126,GeneID:947133",,yciF,Gene,,,,,yciF,protein_coding,ECK1252,b1258,,,,,,,,,,
NC_000913.3,RefSeq,gene,1315856,1316035,,-,,180,gene-b1259,"ECOCYC:EG11127,GeneID:947489",,yciG,Gene,,,,,yciG,protein_coding,ECK1253,b1259,,,,,,,,,,
NC_000913.3,RefSeq,gene,1316416,1317222,,-,,807,gene-b1260,"ECOCYC:EG11024,GeneID:946204",,trpA,Gene,,,,,trpA,protein_coding,"ECK1254,try,tryp",b1260,,,,,,,,,,
NC_000913.3,RefSeq,gene,1317222,1318415,,-,,1194,gene-b1261,"ECOCYC:EG11025,GeneID:945768",,trpB,Gene,,,,,trpB,protein_coding,ECK1255,b1261,,,,,,,,,,
NC_000913.3,RefSeq,gene,1318427,1319788,,-,,1362,gene-b1262,"ECOCYC:EG11026,GeneID:945519",,trpC,Gene,,,,,trpC,protein_coding,"ECK1256,trpCF,trpF",b1262,,,,,,,,,,
NC_000913.3,RefSeq,gene,1319789,1321384,,-,,1596,gene-b1263,"ECOCYC:EG11027,GeneID:945109",,trpD,Gene,,,,,trpD,protein_coding,"ECK1257,trpGD",b1263,,,,,,,,,,
NC_000913.3,RefSeq,gene,1321384,1322946,,-,,1563,gene-b1264,"ECOCYC:EG11028,GeneID:945846",,trpE,Gene,,,,,trpE,protein_coding,"anth,ECK1258,tryD,tryp-4",b1264,,,,,,,,,,
NC_000913.3,RefSeq,gene,1323038,1323082,,-,,45,gene-b1265,"ECOCYC:EG11274,GeneID:945856",,trpL,Gene,,,,,trpL,protein_coding,"ECK1259,trpEE",b1265,,,,,,,,,,
NC_000913.3,RefSeq,gene,1323220,1324101,,+,,882,gene-b1266,"ECOCYC:G6634,GeneID:945857",,rnm,Gene,,,,,rnm,protein_coding,"ECK1260,trpH,yciV",b1266,,,,,,,,,,
NC_000913.3,RefSeq,gene,1324098,1324718,,+,,621,gene-b1267,"ECOCYC:G6635,GeneID:945854",,yciO,Gene,,,,,yciO,protein_coding,ECK1261,b1267,,,,,,,,,,
NC_000913.3,RefSeq,gene,1324746,1326641,,+,,1896,gene-b1268,"ECOCYC:G6636,GeneID:945850",,yciQ,Gene,,,,,yciQ,protein_coding,"ECK1262,yciP",b1268,,,,,,,,,,
NC_000913.3,RefSeq,gene,1326852,1327727,,+,,876,gene-b1269,"ECOCYC:EG12433,GeneID:945840",,rluB,Gene,,,,,rluB,protein_coding,"ECK1263,yciL",b1269,,,,,,,,,,
NC_000913.3,RefSeq,gene,1327767,1328357,,-,,591,gene-b1270,"ECOCYC:EG10130,GeneID:945839",,btuR,Gene,,,,,btuR,protein_coding,"cobA,ECK1264",b1270,,,,,,,,,,
NC_000913.3,RefSeq,gene,1328354,1329112,,-,,759,gene-b1271,"ECOCYC:EG11759,GeneID:945838",,yciK,Gene,,,,,yciK,protein_coding,ECK1265,b1271,,,,,,,,,,
NC_000913.3,RefSeq,gene,1329332,1330381,,+,,1050,gene-b1272,"ECOCYC:EG10956,GeneID:945858",,sohB,Gene,,,,,sohB,protein_coding,ECK1266,b1272,,,,,,,,,,
NC_000913.3,RefSeq,gene,1330417,1330668,,-,,252,gene-b1273,"ECOCYC:EG12868,GeneID:945860",,yciN,Gene,,,,,yciN,protein_coding,ECK1267,b1273,,,,,,,,,,
NC_000913.3,RefSeq,gene,1331048,1333645,,+,,2598,gene-b1274,"ECOCYC:EG11013,GeneID:945862",,topA,Gene,,,,,topA,protein_coding,"ECK1268,supX",b1274,,,,,,,,,,
NC_000913.3,RefSeq,gene,1333855,1334829,,+,,975,gene-b1275,"ECOCYC:EG10184,GeneID:945771",,cysB,Gene,,,,,cysB,protein_coding,ECK1269,b1275,,,,,,,,,,
NC_000913.3,RefSeq,gene,1335148,1335288,,+,,141,gene-b4522,"ECOCYC:G0-10512,GeneID:1450256",,ymiA,Gene,,,,,ymiA,protein_coding,"ECK4433,yciX_1",b4522,,,,,,,,,,
NC_000913.3,RefSeq,gene,1335291,1335458,,+,,168,gene-b4523,"ECOCYC:G0-10513,GeneID:1450257",,yciX,Gene,,,,,yciX,protein_coding,"ECK1270,yciX_2",b4523,,,,,,,,,,
NC_000913.3,RefSeq,gene,1335572,1335667,,+,,96,gene-b4741,"ECOCYC:G0-16736,GeneID:38094953",,ymiC,Gene,,,,,ymiC,protein_coding,ECK4598,b4741,,,,,,,,,,
NC_000913.3,RefSeq,gene,1335831,1338506,,+,,2676,gene-b1276,"ECOCYC:EG11325,GeneID:946724",,acnA,Gene,,,,,acnA,protein_coding,"acn,ECK1271",b1276,,,,,,,,,,
NC_000913.3,RefSeq,gene,1338570,1339160,,-,,591,gene-b1277,"ECOCYC:EG11331,GeneID:945763",,ribA,Gene,,,,,ribA,protein_coding,ECK1272,b1277,,,,,,,,,,
NC_000913.3,RefSeq,gene,1339330,1340094,,+,,765,gene-b1278,"ECOCYC:EG10705,GeneID:945863",,pgpB,Gene,,,,,pgpB,protein_coding,ECK1273,b1278,,,,,,,,,,
NC_000913.3,RefSeq,gene,1340243,1340551,,+,,309,gene-b1279,"ECOCYC:G6637,GeneID:944936",,lapA,Gene,,,,,lapA,protein_coding,"ECK1274,yciS",b1279,,,,,,,,,,
NC_000913.3,RefSeq,gene,1340558,1341727,,+,,1170,gene-b1280,"ECOCYC:EG12691,GeneID:944858",,lapB,Gene,,,,,lapB,protein_coding,"ECK1275,yciM",b1280,,,,,,,,,,
NC_000913.3,RefSeq,gene,1341921,1342658,,+,,738,gene-b1281,"ECOCYC:EG10809,GeneID:947121",,pyrF,Gene,,,,,pyrF,protein_coding,ECK1276,b1281,,,,,,,,,,
NC_000913.3,RefSeq,gene,1342658,1342984,,+,,327,gene-b1282,"ECOCYC:EG11128,GeneID:947058",,yciH,Gene,,,,,yciH,protein_coding,ECK1277,b1282,,,,,,,,,,
