seqid,source,type,start,end,score,strand,phase,length,ID,Dbxref,Is_circular,Name,gbkey,genome,mol_type,strain,substrain,gene,gene_biotype,gene_synonym,locus_tag,Parent,product,protein_id,transl_table,mobile_element_type,Note,pseudo,orig_protein_id,exception,transl_except
NC_000913.3,RefSeq,CDS,443604,444515,,-,0,912,cds-NP_414959.1,"UniProtKB/Swiss-Prot:P0A9J4,GenBank:NP_414959.1,ECOCYC:G6239,GeneID:945065",,NP_414959.1,CDS,,,,,panE,,,b0425,gene-b0425,2-dehydropantoate 2-reductase,NP_414959.1,11,,,,,,
NC_000913.3,RefSeq,CDS,444683,445174,,+,0,492,cds-NP_414960.2,"UniProtKB/Swiss-Prot:P0A8E7,GenBank:NP_414960.2,ECOCYC:G6240,GeneID:945063",,NP_414960.2,CDS,,,,,yajQ,,,b0426,gene-b0426,nucleotide binding protein YajQ,NP_414960.2,11,,,,,,
NC_000913.3,RefSeq,CDS,445302,446666,,-,0,1365,cds-NP_414961.4,"UniProtKB/Swiss-Prot:P77726,GenBank:NP_414961.4,ECOCYC:G6241,GeneID:945058",,NP_414961.4,CDS,,,,,yajR,,,b0427,gene-b0427,putative transport protein YajR,NP_414961.4,11,,,,,,
NC_000913.3,RefSeq,CDS,446815,447705,,-,0,891,cds-NP_414962.1,"UniProtKB/Swiss-Prot:P0AEA5,GenBank:NP_414962.1,ECOCYC:EG10182,GeneID:945073",,NP_414962.1,CDS,,,,,cyoE,,,b0428,gene-b0428,heme O synthase,NP_414962.1,11,,,,,,
NC_000913.3,RefSeq,CDS,447717,448046,,-,0,330,cds-NP_414963.1,"UniProtKB/Swiss-Prot:P0ABJ6,GenBank:NP_414963.1,ECOCYC:EG10181,GeneID:944918",,NP_414963.1,CDS,,,,,cyoD,,,b0429,gene-b0429,cytochrome bo3 subunit 4,NP_414963.1,11,,,,,,
NC_000913.3,RefSeq,CDS,448046,448660,,-,0,615,cds-NP_414964.1,"UniProtKB/Swiss-Prot:P0ABJ3,GenBank:NP_414964.1,ECOCYC:EG10180,GeneID:946897",,NP_414964.1,CDS,,,,,cyoC,,,b0430,gene-b0430,cytochrome bo3 subunit 3,NP_414964.1,11,,,,,,
NC_000913.3,RefSeq,CDS,448650,450641,,-,0,1992,cds-NP_414965.1,"UniProtKB/Swiss-Prot:P0ABI8,GenBank:NP_414965.1,ECOCYC:EG10179,GeneID:945615",,NP_414965.1,CDS,,,,,cyoB,,,b0431,gene-b0431,cytochrome bo3 subunit 1,NP_414965.1,11,,,,,,
NC_000913.3,RefSeq,CDS,450663,451610,,-,0,948,cds-NP_414966.1,"UniProtKB/Swiss-Prot:P0ABJ1,GenBank:NP_414966.1,ECOCYC:EG10178,GeneID:945080",,NP_414966.1,CDS,,,,,cyoA,,,b0432,gene-b0432,cytochrome bo3 subunit 2,NP_414966.1,11,,,,,,
NC_000913.3,RefSeq,CDS,452070,453545,,-,0,1476,cds-NP_414967.1,"UniProtKB/Swiss-Prot:P0AE16,GenBank:NP_414967.1,ECOCYC:EG12183,GeneID:946438",,NP_414967.1,CDS,,,,,ampG,,,b0433,gene-b0433,muropeptide:H(+) symporter,NP_414967.1,11,,,,,,
NC_000913.3,RefSeq,CDS,453589,454167,,-,0,579,cds-NP_414968.4,"UniProtKB/Swiss-Prot:P0ADA5,GenBank:NP_414968.4,ECOCYC:EG12182,GeneID:945521",,NP_414968.4,CDS,,,,,yajG,,,b0434,gene-b0434,putative lipoprotein YajG,NP_414968.4,11,,,,,,
NC_000913.3,RefSeq,CDS,454472,454789,,+,0,318,cds-NP_414969.4,"UniProtKB/Swiss-Prot:P0ABE2,GenBank:NP_414969.4,ECOCYC:EG10125,GeneID:947043",,NP_414969.4,CDS,,,,,bolA,,,b0435,gene-b0435,DNA-binding transcriptional dual regulator BolA,NP_414969.4,11,,,,,,
NC_000913.3,RefSeq,CDS,455133,456431,,+,0,1299,cds-NP_414970.1,"UniProtKB/Swiss-Prot:P0A850,GenBank:NP_414970.1,ECOCYC:EG11003,GeneID:945081",,NP_414970.1,CDS,,,,,tig,,,b0436,gene-b0436,trigger factor,NP_414970.1,11,,,,,,
NC_000913.3,RefSeq,CDS,456677,457300,,+,0,624,cds-NP_414971.1,"UniProtKB/Swiss-Prot:P0A6G7,GenBank:NP_414971.1,ECOCYC:EG10158,GeneID:945082",,NP_414971.1,CDS,,,,,clpP,,,b0437,gene-b0437,ATP-dependent Clp protease proteolytic subunit,NP_414971.1,11,,,,,,
NC_000913.3,RefSeq,CDS,457426,458700,,+,0,1275,cds-NP_414972.1,"UniProtKB/Swiss-Prot:P0A6H1,GenBank:NP_414972.1,ECOCYC:EG10159,GeneID:945083",,NP_414972.1,CDS,,,,,clpX,,,b0438,gene-b0438,ATP-dependent Clp protease ATP-binding subunit ClpX,NP_414972.1,11,,,,,,
NC_000913.3,RefSeq,CDS,458888,461242,,+,0,2355,cds-NP_414973.1,"UniProtKB/Swiss-Prot:P0A9M0,GenBank:NP_414973.1,ECOCYC:EG10542,GeneID:945085",,NP_414973.1,CDS,,,,,lon,,,b0439,gene-b0439,Lon protease,NP_414973.1,11,,,,,,
NC_000913.3,RefSeq,CDS,461451,461723,,+,0,273,cds-NP_414974.1,"UniProtKB/Swiss-Prot:P0ACF4,GenBank:NP_414974.1,ECOCYC:EG10467,GeneID:949095",,NP_414974.1,CDS,,,,,hupB,,,b0440,gene-b0440,DNA-binding protein HU-beta,NP_414974.1,11,,,,,,
NC_000913.3,RefSeq,CDS,461915,463786,,+,0,1872,cds-NP_414975.1,"UniProtKB/Swiss-Prot:P0ADY1,GenBank:NP_414975.1,ECOCYC:G6242,GeneID:946056",,NP_414975.1,CDS,,,,,ppiD,,,b0441,gene-b0441,periplasmic folding chaperone,NP_414975.1,11,,,,,,
NC_000913.3,RefSeq,CDS,463937,464308,,+,0,372,cds-NP_414976.1,"UniProtKB/Swiss-Prot:P0AAR8,GenBank:NP_414976.1,ECOCYC:G6243,GeneID:945884",,NP_414976.1,CDS,,,,,ybaV,,,b0442,gene-b0442,helix-hairpin-helix 3 family protein,NP_414976.1,11,,,,,,
NC_000913.3,RefSeq,CDS,464402,464800,,+,0,399,cds-NP_414977.1,"UniProtKB/Swiss-Prot:P77712,GenBank:NP_414977.1,ECOCYC:G6244,GeneID:945812",,NP_414977.1,CDS,,,,,fadM,,,b0443,gene-b0443,long-chain acyl-CoA thioesterase FadM,NP_414977.1,11,,,,,,
NC_000913.3,RefSeq,CDS,464852,465547,,-,0,696,cds-NP_414978.1,"UniProtKB/Swiss-Prot:P77756,GenBank:NP_414978.1,ECOCYC:G6245,GeneID:947034",,NP_414978.1,CDS,,,,,queC,,,b0444,gene-b0444,7-cyano-7-deazaguanine synthase,NP_414978.1,11,,,,,,
NC_000913.3,RefSeq,CDS,465612,467312,,-,0,1701,cds-NP_414979.1,"UniProtKB/Swiss-Prot:P46890,GenBank:NP_414979.1,ECOCYC:EG13217,GeneID:949093",,NP_414979.1,CDS,,,,,ybaE,,,b0445,gene-b0445,uncharacterized protein YbaE,NP_414979.1,11,,,,,,
NC_000913.3,RefSeq,CDS,467412,468230,,+,0,819,cds-NP_414980.2,"UniProtKB/Swiss-Prot:P46891,GenBank:NP_414980.2,ECOCYC:G6246,GeneID:945089",,NP_414980.2,CDS,,,,,cof,,,b0446,gene-b0446,HMP-PP phosphatase,NP_414980.2,11,,,,,,
NC_000913.3,RefSeq,CDS,468383,468841,,+,0,459,cds-NP_414981.4,"UniProtKB/Swiss-Prot:P0ACJ5,GenBank:NP_414981.4,ECOCYC:G6247,GeneID:945091",,NP_414981.4,CDS,,,,,decR,,,b0447,gene-b0447,DNA-binding transcriptional activator DecR,NP_414981.4,11,,,,,,
NC_000913.3,RefSeq,CDS,468871,470643,,+,0,1773,cds-NP_414982.1,"UniProtKB/Swiss-Prot:P77265,GenBank:NP_414982.1,ECOCYC:G6248,GeneID:945092",,NP_414982.1,CDS,,,,,mdlA,,,b0448,gene-b0448,ABC transporter family protein MdlA,NP_414982.1,11,,,,,,
NC_000913.3,RefSeq,CDS,470636,472417,,+,0,1782,cds-NP_414983.1,"UniProtKB/Swiss-Prot:P0AAG5,GenBank:NP_414983.1,ECOCYC:EG11622,GeneID:945088",,NP_414983.1,CDS,,,,,mdlB,,,b0449,gene-b0449,ABC transporter family protein MdlB,NP_414983.1,11,,,,,,
NC_000913.3,RefSeq,CDS,472598,472936,,+,0,339,cds-NP_414984.1,"UniProtKB/Swiss-Prot:P0AC55,GenBank:NP_414984.1,ECOCYC:EG12191,GeneID:945087",,NP_414984.1,CDS,,,,,glnK,,,b0450,gene-b0450,nitrogen regulatory protein PII-2,NP_414984.1,11,,,,,,
NC_000913.3,RefSeq,CDS,472966,474252,,+,0,1287,cds-NP_414985.1,"UniProtKB/Swiss-Prot:P69681,GenBank:NP_414985.1,ECOCYC:EG11821,GeneID:945084",,NP_414985.1,CDS,,,,,amtB,,,b0451,gene-b0451,ammonium transporter,NP_414985.1,11,,,,,,
NC_000913.3,RefSeq,CDS,474301,475161,,-,0,861,cds-NP_414986.1,"UniProtKB/Swiss-Prot:P0AGG2,GenBank:NP_414986.1,ECOCYC:EG10995,GeneID:945074",,NP_414986.1,CDS,,,,,tesB,,,b0452,gene-b0452,acyl-CoA thioesterase II,NP_414986.1,11,,,,,,
NC_000913.3,RefSeq,CDS,475379,475951,,+,0,573,cds-NP_414987.3,"UniProtKB/Swiss-Prot:P77717,GenBank:NP_414987.3,ECOCYC:G6250,GeneID:945070",,NP_414987.3,CDS,,,,,ybaY,,,b0453,gene-b0453,PF09619 family lipoprotein YbaY,NP_414987.3,11,,,,,,
NC_000913.3,RefSeq,CDS,475982,476371,,-,0,390,cds-NP_414988.1,"UniProtKB/Swiss-Prot:P0AFP2,GenBank:NP_414988.1,ECOCYC:G6251,GeneID:945094",,NP_414988.1,CDS,,,,,ybaZ,,,b0454,gene-b0454,DNA base-flipping protein,NP_414988.1,11,,,,,,
NC_000913.3,RefSeq,CDS,476672,477025,,+,0,354,cds-NP_414989.1,"UniProtKB/Swiss-Prot:P0AAQ6,GenBank:NP_414989.1,ECOCYC:EG11099,GeneID:948863",,NP_414989.1,CDS,,,,,ybaA,,,b0456,gene-b0456,DUF1428 domain-containing protein YbaA,NP_414989.1,11,,,,,,
NC_000913.3,RefSeq,CDS,477067,478617,,-,0,1551,cds-NP_414990.2,"UniProtKB/Swiss-Prot:P77473,GenBank:NP_414990.2,ECOCYC:G6252,GeneID:948951",,NP_414990.2,CDS,,,,,pdeB,,,b0457,gene-b0457,cyclic di-GMP phosphodiesterase PdeB,NP_414990.2,11,,,,,,
NC_000913.3,RefSeq,CDS,478781,479251,,-,0,471,cds-NP_414991.4,"UniProtKB/Swiss-Prot:P0AAS0,GenBank:NP_414991.4,ECOCYC:G6253,GeneID:948876",,NP_414991.4,CDS,,,,,ylaC,,,b0458,gene-b0458,putative inner membrane protein,NP_414991.4,11,,,,,,
NC_000913.3,RefSeq,CDS,479367,479918,,-,0,552,cds-NP_414992.1,"UniProtKB/Swiss-Prot:P77791,GenBank:NP_414992.1,ECOCYC:G58,GeneID:945096",,NP_414992.1,CDS,,,,,maa,,,b0459,gene-b0459,maltose O-acetyltransferase,NP_414992.1,11,,,,,,
NC_000913.3,RefSeq,CDS,480090,480308,,-,0,219,cds-NP_414993.1,"UniProtKB/Swiss-Prot:P0ACE3,GenBank:NP_414993.1,ECOCYC:EG10439,GeneID:945098",,NP_414993.1,CDS,,,,,hha,,,b0460,gene-b0460,hemolysin expression-modulating protein Hha,NP_414993.1,11,,,,,,
NC_000913.3,RefSeq,CDS,480334,480708,,-,0,375,cds-NP_414994.1,"UniProtKB/Swiss-Prot:P0AAR0,GenBank:NP_414994.1,ECOCYC:EG12429,GeneID:945106",,NP_414994.1,CDS,,,,,tomB,,,b0461,gene-b0461,Hha toxicity modulator TomB,NP_414994.1,11,,,,,,
NC_000913.3,RefSeq,CDS,481254,484403,,-,0,3150,cds-NP_414995.1,"UniProtKB/Swiss-Prot:P31224,GenBank:NP_414995.1,ECOCYC:EG11704,GeneID:945108",,NP_414995.1,CDS,,,,,acrB,,,b0462,gene-b0462,multidrug efflux pump RND permease AcrB,NP_414995.1,11,,,,,,
NC_000913.3,RefSeq,CDS,484426,485619,,-,0,1194,cds-NP_414996.1,"UniProtKB/Swiss-Prot:P0AE06,GenBank:NP_414996.1,ECOCYC:EG11703,GeneID:945112",,NP_414996.1,CDS,,,,,acrA,,,b0463,gene-b0463,multidrug efflux pump membrane fusion lipoprotein AcrA,NP_414996.1,11,,,,,,
NC_000913.3,RefSeq,CDS,485761,486408,,+,0,648,cds-NP_414997.1,"UniProtKB/Swiss-Prot:P0ACS9,GenBank:NP_414997.1,ECOCYC:EG12116,GeneID:945516",,NP_414997.1,CDS,,,,,acrR,,,b0464,gene-b0464,DNA-binding transcriptional repressor AcrR,NP_414997.1,11,,,,,,
NC_000913.3,RefSeq,CDS,486536,489898,,+,0,3363,cds-NP_414998.1,"UniProtKB/Swiss-Prot:P77338,GenBank:NP_414998.1,ECOCYC:G6255,GeneID:945132",,NP_414998.1,CDS,,,,,mscK,,,b0465,gene-b0465,potassium dependent%2C small conductance mechanosensitive channel,NP_414998.1,11,,,,,,
NC_000913.3,RefSeq,CDS,490110,490271,,-,0,162,cds-NP_414999.1,"UniProtKB/Swiss-Prot:P45807,GenBank:NP_414999.1,ECOCYC:EG12830,GeneID:945144",,NP_414999.1,CDS,,,,,ybaM,,,b0466,gene-b0466,DUF2496 domain-containing protein YbaM,NP_414999.1,11,,,,,,
NC_000913.3,RefSeq,CDS,490285,490812,,-,0,528,cds-NP_415000.1,"UniProtKB/Swiss-Prot:P23862,GenBank:NP_415000.1,ECOCYC:EG10765,GeneID:945071",,NP_415000.1,CDS,,,,,priC,,,b0467,gene-b0467,primosomal replication protein N'',NP_415000.1,11,,,,,,
NC_000913.3,RefSeq,CDS,490882,491259,,+,0,378,cds-NP_415001.1,"UniProtKB/Swiss-Prot:P0AAR5,GenBank:NP_415001.1,ECOCYC:EG12843,GeneID:945558",,NP_415001.1,CDS,,,,,ybaN,,,b0468,gene-b0468,DUF454 domain-containing inner membrane protein YbaN,NP_415001.1,11,,,,,,
NC_000913.3,RefSeq,CDS,491412,491963,,+,0,552,cds-NP_415002.1,"UniProtKB/Swiss-Prot:P69503,GenBank:NP_415002.1,ECOCYC:EG10051,GeneID:945113",,NP_415002.1,CDS,,,,,apt,,,b0469,gene-b0469,adenine phosphoribosyltransferase,NP_415002.1,11,,,,,,
NC_000913.3,RefSeq,CDS,492092,494023,,+,0,1932,cds-NP_415003.1,"GenBank:NP_415003.1,ECOCYC:EG10245,GeneID:945105",,NP_415003.1,CDS,,,,,dnaX,,,b0470,gene-b0470,DNA polymerase III subunit tau,NP_415003.1,11,,,,,,
NC_000913.3,RefSeq,CDS,492092,493375,,+,0,1284,cds-YP_009518751.1,"UniProtKB/Swiss-Prot:P06710-2,GenBank:YP_009518751.1,ECOCYC:EG10245,GeneID:945105",,YP_009518751.1,CDS,,,,,dnaX,,,b0470,gene-b0470,DNA polymerase III subunit gamma,YP_009518751.1,11,,,,,ribosomal slippage,
NC_000913.3,RefSeq,CDS,493375,493386,,+,0,12,cds-YP_009518751.1,"UniProtKB/Swiss-Prot:P06710-2,GenBank:YP_009518751.1,ECOCYC:EG10245,GeneID:945105",,YP_009518751.1,CDS,,,,,dnaX,,,b0470,gene-b0470,DNA polymerase III subunit gamma,YP_009518751.1,11,,,,,ribosomal slippage,
NC_000913.3,RefSeq,CDS,494076,494405,,+,0,330,cds-NP_415004.1,"UniProtKB/Swiss-Prot:P0A8B5,GenBank:NP_415004.1,ECOCYC:EG11100,GeneID:945104",,NP_415004.1,CDS,,,,,ybaB,,,b0471,gene-b0471,putative nucleoid-associated protein YbaB,NP_415004.1,11,,,,,,
NC_000913.3,RefSeq,CDS,494405,495010,,+,0,606,cds-NP_415005.1,"UniProtKB/Swiss-Prot:P0A7H6,GenBank:NP_415005.1,ECOCYC:EG10834,GeneID:945100",,NP_415005.1,CDS,,,,,recR,,,b0472,gene-b0472,recombination mediator protein RecR,NP_415005.1,11,,,,,,
NC_000913.3,RefSeq,CDS,495120,496994,,+,0,1875,cds-NP_415006.1,"UniProtKB/Swiss-Prot:P0A6Z3,GenBank:NP_415006.1,ECOCYC:EG10461,GeneID:945099",,NP_415006.1,CDS,,,,,htpG,,,b0473,gene-b0473,chaperone protein HtpG,NP_415006.1,11,,,,,,
NC_000913.3,RefSeq,CDS,497175,497819,,+,0,645,cds-NP_415007.1,"UniProtKB/Swiss-Prot:P69441,GenBank:NP_415007.1,ECOCYC:EG10032,GeneID:945097",,NP_415007.1,CDS,,,,,adk,,,b0474,gene-b0474,adenylate kinase,NP_415007.1,11,,,,,,
NC_000913.3,RefSeq,CDS,498055,499017,,+,0,963,cds-NP_415008.1,"UniProtKB/Swiss-Prot:P23871,GenBank:NP_415008.1,ECOCYC:EG10431,GeneID:947532",,NP_415008.1,CDS,,,,,hemH,,,b0475,gene-b0475,ferrochelatase,NP_415008.1,11,,,,,,
NC_000913.3,RefSeq,CDS,499014,499973,,-,0,960,cds-NP_415009.1,"UniProtKB/Swiss-Prot:P23872,GenBank:NP_415009.1,ECOCYC:EG11101,GeneID:947514",,NP_415009.1,CDS,,,,,aes,,,b0476,gene-b0476,acetylesterase,NP_415009.1,11,,,,,,
NC_000913.3,RefSeq,CDS,500125,501429,,+,0,1305,cds-NP_415010.1,"UniProtKB/Swiss-Prot:P0AEW6,GenBank:NP_415010.1,ECOCYC:EG11102,GeneID:946584",,NP_415010.1,CDS,,,,,gsk,,,b0477,gene-b0477,inosine/guanosine kinase,NP_415010.1,11,,,,,,
NC_000913.3,RefSeq,CDS,501562,503238,,-,0,1677,cds-NP_415011.1,"UniProtKB/Swiss-Prot:P39830,GenBank:NP_415011.1,ECOCYC:EG12623,GeneID:946576",,NP_415011.1,CDS,,,,,ybaL,,,b0478,gene-b0478,putative transporter YbaL,NP_415011.1,11,,,,,,
NC_000913.3,RefSeq,CDS,503476,504696,,-,0,1221,cds-NP_415012.1,"UniProtKB/Swiss-Prot:P52067,GenBank:NP_415012.1,ECOCYC:G6256,GeneID:945119",,NP_415012.1,CDS,,,,,fsr,,,b0479,gene-b0479,fosmidomycin efflux pump,NP_415012.1,11,,,,,,
NC_000913.3,RefSeq,CDS,504914,506566,,+,0,1653,cds-NP_415013.1,"UniProtKB/Swiss-Prot:P07024,GenBank:NP_415013.1,ECOCYC:EG11060,GeneID:947331",,NP_415013.1,CDS,,,,,ushA,,,b0480,gene-b0480,5'-nucleotidase/UDP-sugar hydrolase,NP_415013.1,11,,,,,,
NC_000913.3,RefSeq,CDS,506603,507082,,-,0,480,cds-NP_415014.1,"UniProtKB/Swiss-Prot:P0AAR3,GenBank:NP_415014.1,ECOCYC:EG12454,GeneID:947083",,NP_415014.1,CDS,,,,,ybaK,,,b0481,gene-b0481,Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK,NP_415014.1,11,,,,,,
NC_000913.3,RefSeq,CDS,507286,508080,,-,0,795,cds-NP_415015.1,"UniProtKB/Swiss-Prot:P77301,GenBank:NP_415015.1,ECOCYC:G6258,GeneID:945124",,NP_415015.1,CDS,,,,,ybaP,,,b0482,gene-b0482,TraB family protein YbaP,NP_415015.1,11,,,,,,
NC_000913.3,RefSeq,CDS,508218,508559,,+,0,342,cds-NP_415016.4,"UniProtKB/Swiss-Prot:P0A9T6,GenBank:NP_415016.4,ECOCYC:G6259,GeneID:948800",,NP_415016.4,CDS,,,,,ybaQ,,,b0483,gene-b0483,DNA-binding transcriptional regulator YbaQ,NP_415016.4,11,,,,,,
NC_000913.3,RefSeq,CDS,508875,511379,,-,0,2505,cds-NP_415017.1,"GenBank:NP_415017.1,ECOCYC:G6260,GeneID:946106",,NP_415017.1,CDS,,,,,copA,,,b0484,gene-b0484,Cu(+) exporting P-type ATPase,NP_415017.1,11,,,,,,
NC_000913.3,RefSeq,CDS,511176,511379,,-,0,204,cds-YP_009518752.1,"UniProtKB/Swiss-Prot:Q59385-2,GenBank:YP_009518752.1,ECOCYC:G6260,GeneID:946106",,YP_009518752.1,CDS,,,,,copA,,,b0484,gene-b0484,soluble Cu(+) chaperone,YP_009518752.1,11,,,,,ribosomal slippage,
NC_000913.3,RefSeq,CDS,511168,511176,,-,0,9,cds-YP_009518752.1,"UniProtKB/Swiss-Prot:Q59385-2,GenBank:YP_009518752.1,ECOCYC:G6260,GeneID:946106",,YP_009518752.1,CDS,,,,,copA,,,b0484,gene-b0484,soluble Cu(+) chaperone,YP_009518752.1,11,,,,,ribosomal slippage,
NC_000913.3,RefSeq,CDS,511641,512573,,+,0,933,cds-NP_415018.1,"UniProtKB/Swiss-Prot:P77454,GenBank:NP_415018.1,ECOCYC:G6261,GeneID:946187",,NP_415018.1,CDS,,,,,glsA,,,b0485,gene-b0485,glutaminase 1,NP_415018.1,11,,,,,,
NC_000913.3,RefSeq,CDS,512576,513868,,+,0,1293,cds-NP_415019.1,"UniProtKB/Swiss-Prot:P77400,GenBank:NP_415019.1,ECOCYC:G6262,GeneID:945363",,NP_415019.1,CDS,,,,,ybaT,,,b0486,gene-b0486,putative transporter YbaT,NP_415019.1,11,,,,,,
NC_000913.3,RefSeq,CDS,513993,514400,,+,0,408,cds-NP_415020.1,"UniProtKB/Swiss-Prot:P0A9G4,GenBank:NP_415020.1,ECOCYC:G6263,GeneID:945332",,NP_415020.1,CDS,,,,,cueR,,,b0487,gene-b0487,DNA-binding transcriptional dual regulator CueR,NP_415020.1,11,,,,,,
NC_000913.3,RefSeq,CDS,514401,514859,,-,0,459,cds-NP_415021.2,"UniProtKB/Swiss-Prot:P0AAS3,GenBank:NP_415021.2,ECOCYC:G6264,GeneID:945126",,NP_415021.2,CDS,,,,,ybbJ,,,b0488,gene-b0488,NfeD-like family protein YbbJ,NP_415021.2,11,,,,,,
NC_000913.3,RefSeq,CDS,514856,515773,,-,0,918,cds-NP_415022.1,"UniProtKB/Swiss-Prot:P0AA53,GenBank:NP_415022.1,ECOCYC:G6265,GeneID:947257",,NP_415022.1,CDS,,,,,qmcA,,,b0489,gene-b0489,PHB domain-containing protein QmcA,NP_415022.1,11,,,,,,
NC_000913.3,RefSeq,CDS,515919,516596,,+,0,678,cds-NP_415023.1,"UniProtKB/Swiss-Prot:P77279,GenBank:NP_415023.1,ECOCYC:G6266,GeneID:946990",,NP_415023.1,CDS,,,,,fetA,,,b0490,gene-b0490,putative iron ABC exporter ATP-binding subunit FetA,NP_415023.1,11,,,,,,
NC_000913.3,RefSeq,CDS,516583,517362,,+,0,780,cds-NP_415024.4,"UniProtKB/Swiss-Prot:P77307,GenBank:NP_415024.4,ECOCYC:G6267,GeneID:945137",,NP_415024.4,CDS,,,,,fetB,,,b0491,gene-b0491,putative iron ABC exporter membrane subunit FetB,NP_415024.4,11,,,,,,
NC_000913.3,RefSeq,CDS,517425,518279,,-,0,855,cds-NP_415025.4,"UniProtKB/Swiss-Prot:P77395,GenBank:NP_415025.4,ECOCYC:G6268,GeneID:947119",,NP_415025.4,CDS,,,,,cnoX,,,b0492,gene-b0492,chaperedoxin,NP_415025.4,11,,,,,,
NC_000913.3,RefSeq,CDS,518340,519149,,-,0,810,cds-NP_415026.1,"UniProtKB/Swiss-Prot:P0AFP4,GenBank:NP_415026.1,ECOCYC:G6269,GeneID:945337",,NP_415026.1,CDS,,,,,ybbO,,,b0493,gene-b0493,NADP(+)-dependent aldehyde reductase YbbO,NP_415026.1,11,,,,,,
NC_000913.3,RefSeq,CDS,519139,519765,,-,0,627,cds-NP_415027.1,"UniProtKB/Swiss-Prot:P0ADA1,GenBank:NP_415027.1,ECOCYC:EG11542,GeneID:945127",,NP_415027.1,CDS,,,,,tesA,,,b0494,gene-b0494,multifunctional acyl-CoA thioesterase I and protease I and lysophospholipase L1,NP_415027.1,11,,,,,,
NC_000913.3,RefSeq,CDS,519733,520419,,+,0,687,cds-NP_415028.1,"UniProtKB/Swiss-Prot:P0A9T8,GenBank:NP_415028.1,ECOCYC:EG11657,GeneID:945122",,NP_415028.1,CDS,,,,,ybbA,,,b0495,gene-b0495,putative ABC transporter ATP-binding protein YbbA,NP_415028.1,11,,,,,,
NC_000913.3,RefSeq,CDS,520416,522830,,+,0,2415,cds-NP_415029.1,"UniProtKB/Swiss-Prot:P77504,GenBank:NP_415029.1,ECOCYC:G6270,GeneID:945118",,NP_415029.1,CDS,,,,,ybbP,,,b0496,gene-b0496,putative ABC transporter membrane subunit YbbP,NP_415029.1,11,,,,,,
NC_000913.3,RefSeq,CDS,523261,527541,,+,0,4281,cds-NP_415030.1,"UniProtKB/Swiss-Prot:P16919,GenBank:NP_415030.1,ECOCYC:EG10849,GeneID:945116",,NP_415030.1,CDS,,,,,rhsD,,,b0497,gene-b0497,protein RhsD,NP_415030.1,11,,,,,,
NC_000913.3,RefSeq,CDS,527581,527949,,+,0,369,cds-NP_415031.1,"UniProtKB/Swiss-Prot:P33668,GenBank:NP_415031.1,ECOCYC:EG11769,GeneID:945115",,NP_415031.1,CDS,,,,,ybbC,,,b0498,gene-b0498,PF15631 family protein YbbC,NP_415031.1,11,,,,,,
NC_000913.3,RefSeq,CDS,529645,530016,,-,0,372,cds-YP_009518753.1,"UniProtKB/Swiss-Prot:P77688,GenBank:YP_009518753.1,ECOCYC:G6273,GeneID:946803",,YP_009518753.1,CDS,,,,,ylbG,,,b0502,gene-b0502,putative DNA-binding transcriptional regulator YlbG,YP_009518753.1,11,,,,,,
NC_000913.3,RefSeq,CDS,530132,531226,,-,0,1095,cds-NP_415036.1,"UniProtKB/Swiss-Prot:P33667,GenBank:NP_415036.1,ECOCYC:EG11768,GeneID:947063",,NP_415036.1,CDS,,,,,selU,,,b0503,gene-b0503,tRNA 2-selenouridine synthase,NP_415036.1,11,,,,,,
NC_000913.3,RefSeq,CDS,531295,532221,,-,0,927,cds-NP_415037.1,"UniProtKB/Swiss-Prot:P0ACR0,GenBank:NP_415037.1,ECOCYC:G6274,GeneID:945139",,NP_415037.1,CDS,,,,,allS,,,b0504,gene-b0504,DNA-binding transcriptional activator AllS,NP_415037.1,11,,,,,,
NC_000913.3,RefSeq,CDS,532451,532933,,+,0,483,cds-NP_415038.1,"UniProtKB/Swiss-Prot:P77731,GenBank:NP_415038.1,ECOCYC:G6275,GeneID:945141",,NP_415038.1,CDS,,,,,allA,,,b0505,gene-b0505,ureidoglycolate lyase,NP_415038.1,11,,,,,,
NC_000913.3,RefSeq,CDS,533011,533826,,+,0,816,cds-NP_415039.1,"UniProtKB/Swiss-Prot:P0ACN4,GenBank:NP_415039.1,ECOCYC:G6276,GeneID:945333",,NP_415039.1,CDS,,,,,allR,,,b0506,gene-b0506,DNA-binding transcriptional repressor AllR,NP_415039.1,11,,,,,,
NC_000913.3,RefSeq,CDS,533916,535697,,+,0,1782,cds-NP_415040.1,"UniProtKB/Swiss-Prot:P0AEP7,GenBank:NP_415040.1,ECOCYC:EG11583,GeneID:945394",,NP_415040.1,CDS,,,,,gcl,,,b0507,gene-b0507,glyoxylate carboligase,NP_415040.1,11,,,,,,
NC_000913.3,RefSeq,CDS,535710,536486,,+,0,777,cds-NP_415041.1,"UniProtKB/Swiss-Prot:P30147,GenBank:NP_415041.1,ECOCYC:G6277,GeneID:946186",,NP_415041.1,CDS,,,,,hyi,,,b0508,gene-b0508,hydroxypyruvate isomerase,NP_415041.1,11,,,,,,
